Util,NLP,APM,Network,DB,Interpreter,Error.Handling,Logging,Lang,Data.Structure,DevOps,i18n,Setup,Logic,Microservices,Test,Search,IO,UI,Parser,Security,Big.Data,Event.Handling,App,Multimedia,corpus
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,fix options databinding by adding elements if they are not in the initial map 3538 i dunno if this is the best idea but it works   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`? || can you please explain the reason for the bug? in general the string converter should not modify the source or target map || the reason for the bug is that the fromstring method does a lookup in the map with the current txt in the field if you enter a non predefined string into it the map lookup returns null because not found
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,fix options databinding by adding elements if they are not in the initial map 3538 i dunno if this is the best idea but it works   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`? || can you please explain the reason for the bug? in general the string converter should not modify the source or target map || the reason for the bug is that the fromstring method does a lookup in the map with the current txt in the field if you enter a non predefined string into it the map lookup returns null because not found
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,fix options databinding by adding elements if they are not in the initial map 3538 i dunno if this is the best idea but it works   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`? || can you please explain the reason for the bug? in general the string converter should not modify the source or target map || the reason for the bug is that the fromstring method does a lookup in the map with the current txt in the field if you enter a non predefined string into it the map lookup returns null because not found
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,make path relative when adding automatically found file 3476   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,make path relative when adding automatically found file 3476   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,make path relative when adding automatically found file 3476   -->-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,make it possible to disable autocompletion in the search bar 3598 by covering the autocompletion in the search bar with the same preference option as in the entry editor -----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,make it possible to disable autocompletion in the search bar 3598 by covering the autocompletion in the search bar with the same preference option as in the entry editor -----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,make it possible to disable autocompletion in the search bar 3598 by covering the autocompletion in the search bar with the same preference option as in the entry editor -----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](  if you changed the localization: did you run `gradle ate`?  
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3648: chained modifiers work again    -->3648 the problem was that `resultinglabel  formatterget()format(label)` always used the original input and not the result of the previous modifier-----  change in changelogmd described-  -   ()-  manually tested changed features in running jabref-   ( [helpjabreforg](https://githubcom/jabref/helpjabreforg/issues)?)  
