pr;Util;NLP;APM;Network;DB;Interpreter;Error Handling;Logging;Lang;Data Structure;DevOps;i18n;Setup;Logic;Microservices;ML;Test;Search;IO;UI;Parser;Security;Cloud;Big Data;Event Handling;App;GIS;Title;Body;prIssue;issue;issueTitle;issueBody;issueComments;issueTitleLink;issueBodyLink;issueCommentsLink;isPR;isTrain;commitMessage;Comments
626;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;split url extraction into separate functions;;;0;split url extraction into separate functions;;;;;;1;1;split url extraction into separate functions;
"627;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;properly handle null in filter funtion result;;;0;properly handle null in filter funtion result;;""""""funtion"""" is misspelled in the commit message || "";;;;1;1;properly handle null in filter function result;"
628;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix comparisons of longs as doubles in interpreter;;;0;fix comparisons of longs as doubles in interpreter;;;;;;1;1;fix comparisons of longs as doubles in interpreter;
631;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;fix parsing of current_timestamp as a single expression;;;0;fix parsing of current_timestamp as a single expression;;;;;;1;1;fix parsing of current_timestamp as a single expression;
633;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;align compiler interpreter;;;0;align compiler interpreter;;;;;;1;1;add support for session functions;
634;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix bug in max/min aggregations with null strings;;;0;fix bug in max/min aggregations with null strings;;;;;;1;1;fix bug in max/min aggregations with null strings;
635;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;left join + predicate pushdown;;;0;left join + predicate pushdown;;with these changes a query with a where clause like the following one scans more partitions than necessary because the predicate is not considered for partition pruning:case when f(partition_key) then false when g(non_partition_key) then the key here is that for some values of partition_key the expression may evaluate to false regardless of what non_partition_key is bound to || i just ran all of the benchmarks and there is no noticeable performance degradation in joins or other operators || this is awesome great job! ||;;;;1;1;predicate pushdownincludes equality inference for joins and aggregationsincludes partition pruning;
636;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;reduce the number of expected groups;the current value of 100k means that each aggregation requires at least 400 kb of memory. for a query running ~120 splits per node  this adds up.;;0;reduce the number of expected groups;the current value of 100k means that each aggregation requires at least 400 kb of memory for a query running ~120 splits per node this adds up;;;;;1;1;reduce the number of expected groupsthe current value of 100k means that each aggregation requires at least 400 kb of memory for a query running ~120 splits per node this adds up;
638;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;fix eclipse compile errors;the eclipse incremental compiler can not deal with the short expressions. hint with some casts.;;0;fix eclipse compile errors;the eclipse incremental compiler can not deal with the short expressions hint with some casts;;;;;1;1;fix eclipse java compile errorsthe eclipse incremental compiler can not deal with the short expressions hint with some casts;
641;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;fix isnull call for classes generated against recordset;;;0;fix isnull call for classes generated against recordset;;;;;;1;1;fix isnull call for classes generated against recordset;
643;1;0;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;update operator stats when reading directly from recordset;;;0;update operator stats when reading directly from recordset;;;;;;1;1;update operator stats when reading directly from recordset;
644;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;add explain functionality to presto;;;0;add explain functionality to presto;;other than those minor changes it looks great ship it! ||;;;;1;1;add explain functionality;
646;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;add boolean support to render() function;;;0;add boolean support to render() function;; ;;;;1;1;add boolean support to render() function;
650;1;0;0;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;fix deadlock between stage with too many splits and substage with full output buffers;;;0;fix deadlock between stage with too many splits and substage with full output buffers;;;;;;1;1;fix deadlock between stage with too many splits and substage with full output buffers;
651;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add test for count with boolean argument;;;0;add test for count with boolean argument;;;;;;1;1;add test for count with boolean argument;
652;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;jdbc fixes;;;0;jdbc fixes;;other than the minor comments ;;;;1;1;use system proxy settings for jdbc driver;
654;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;add show schemas function;;;0;add show schemas function;;;;;;1;1;add show schemas function;
657;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;limit memory for entire task instead of per operator;;;0;limit memory for entire task instead of per operator;;;;;;1;1;fix  testdistributedqueriestestshowschemas;
658;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;0;1;0;rework tab complete to run a query and add tab complete for functions;;;0;rework tab complete to run a query and add tab complete for functions;;overall looks good ill re-review after the comments are addressed to make sure i didnt miss anything else || ;;;;1;1;rework tab complete to run a query and add tab complete for functions;
659;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;1;add support for right join;;;0;add support for right join;;;;;;1;1;add support for right join;
664;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;change operators to have pre allocated memory instead of a min flush size;;;0;change operators to have pre allocated memory instead of a min flush size;;;;;;1;1;change operators to have pre allocated memory instead of a min flush size;
670;1;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;fix compilation of if and case statements with nulls;;;0;fix compilation of if and case statements with nulls;;;;;;1;1;fix compilation of if and case statements with nulls;
"671;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;add namespace to cli output;;;0;add namespace to cli output;;""rather than hard-coding the prompt name based on the session add a `prompt` option to `clientoptions` and have it default to """"presto"""" ||  "";;;;1;1;add schema to cli prompt;"
672;1;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;add format to explain queries  and add graphviz explain functionality;;;0;add format to explain queries and add graphviz explain functionality;;other than the minor comments ;;;;1;1;add format to explain queries and add graphviz explain functionality;
"673;1;0;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;0;1;0;filter active nodes by node version;;;0;filter active nodes by node version;;""the names """"implementationtitle"""" and """"implementationversion"""" seem overly long and are only named that way because the java `package` calls them that how about just """"name"""" and """"version""""? || "";;;;1;1;filter active nodes by node version;"
674;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;disable jackson field name canonicalization (string intern cache);close jackson parsers after use;;0;disable jackson field name canonicalization (string intern cache);close jackson parsers after use;;;;;1;1;disable jackson field name canonicalization (string intern cache)close jackson parsers after use;
675;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix compiler var-args warning;;;0;fix compiler var-args warning;;;;;;1;1;fix compiler var-args warning;
676;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;allow per-host configuration for hdfs;;;0;allow per-host configuration for hdfs;;please commit asap so i can test it ||;;;;1;1;make backgroundcacheloader package private;
677;1;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;stop processing if operatorstats says we ;;;0;stop processing if operatorstats says we ;;;;;;1;1;stop processing if operatorstats says we ;
678;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;parse hive column values as needed instead of all up front;;;0;parse hive column values as needed instead of all up front;;;;;;1;1;parse hive column values as needed instead of all up front;
681;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;1;0;1;0;exception fixes;;;0;exception fixes;;;;;;1;1;fix close exception in table writeronly report a bad close (with sources still left) if it was not causedby the operatorstats declare the query done anyway;
682;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;adjust the partition fetch batch characteristics;;;0;adjust the partition fetch batch characteristics;;;;;;1;1;adjust the partition fetch bound characteristicsthis was adjusted with emperically determined data;
683;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;only print wrap indicator for multiple rows;;;0;only print wrap indicator for multiple rows;;;;;;1;1;only print wrap indicator for multiple rows;
684;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;0;add function annotation for more verbose descriptions;;;0;add function annotation for more verbose descriptions;;did you mean to add the file `hiaiff`? || looks good after making above changes || aside from minor comments ;;;;1;1;add function annotation for more verbose descriptions;
685;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;hive timestamp fixes;;;0;hive timestamp fixes;;;;;;1;1;parse hive timestamps without fractional seconds;
686;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;1;1;1;0;1;1;use sql types for metadata;;;0;use sql types for metadata;;;;;;1;1;use sql types for metadata;
688;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;add -f <filename> option to run query from file;;;0;add -f <filename> option to run query from file;;;;;;1;1;add -f <filename> option to run query from file;
689;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;add vertical output;;;0;add vertical output;;other than the minor comments ;;;;1;1;add vertical output format;
690;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;fix tests;;;0;fix tests;;;;;;1;1;fix tests;
691;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;make pager configurable;;;0;make pager configurable;;;;;;1;1;make pager configurable;
692;1;0;0;0;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;1;stop operators when query is done;;;0;stop operators when query is done;;;;;;1;1;stop operators when query is done;
693;1;0;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;reduce requests;;;0;reduce requests;;looks good aside from comments ||;;;;1;1;wait on server side for out buffers to be createdwhen requesting data from an output buffer that doesnt exist yetwait for the buffer to be created on the server side;
694;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;add unsupported nodes to graphviz printer;;;0;add unsupported nodes to graphviz printer;;;;;;1;1;add unsupported nodes to graphviz printer;
696;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;predicate move around;;;0;predicate move around;;other than those minor comments it ;;;;1;1;fix review comments for pull #696;
698;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix hangs in failing unit tests;;;0;fix hangs in failing unit tests;;;;;;1;1;fix hangs in failing unit tests;
699;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;update to responsehandler api change in airlift;;;0;update to responsehandler api change in airlift;;;;;;1;1;update to the new airlift units api;
701;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;extract testingdiscoveryserver to upper level;;;0;extract testingdiscoveryserver to upper level;;;;;;1;1;extract testingdiscoveryserver to upper level;
702;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;1;0;1;1;make queryabortedexception an ioexception;;;0;make queryabortedexception an ioexception;;;;;;1;1;make queryabortedexception an ioexception;
707;1;0;0;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;0;fixes for problems found in verifier;;;0;fixes for problems found in verifier;;;;;;1;1;dont close buffers for a failed queryclosed buffers signal to upstream tasks that everything finished cleanly;
708;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix eager evaluation of conditions;;;0;fix eager evaluation of conditions;;;;;;1;1;fix eager evaluation of conditions;
709;1;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix like escaping;makes it compliant to ansi;;0;fix like escaping;makes it compliant to ansi;aside from comment ;;;;1;1;fix like escaping;
710;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;add failed method to shared buffer to free writers on query failure;;;0;add failed method to shared buffer to free writers on query failure;;;;;;1;1;add failed method to shared buffer to free writers on query failure;
713;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;datetime function cleanup;;;0;datetime function cleanup;;;;;;1;1;add additional units for extract;
715;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix extract tests;;;0;fix extract tests;;;;;;1;1;fix extract tests;
719;1;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;1;0;1;1;0;1;1;use sql types in error messages;;;0;use sql types in error messages;; nice ||;;;;1;1;use sql types in error messages;
721;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;a few improvements for predicate move around;;;0;a few improvements for predicate move around;;;;;;1;1;make testeffectivepredicateextractor tests deterministic;
722;1;0;0;1;1;1;0;0;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;use escaping rather than enclosing quotes for tsv;;;0;use escaping rather than enclosing quotes for tsv;;;;;;1;1;use escaping rather than enclosing quotes for tsv;
723;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;support where and order by for show partitions;;;0;support where and order by for show partitions;;;;;;1;1;support where and order by for show partitions;
725;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;support limit for show partitions;;;0;support limit for show partitions;;;;;;1;1;support limit for show partitions;
728;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;handle stackoverflowerror from parser;;;0;handle stackoverflowerror from parser;;wow someone ran into this?  anyway  the query was over 3000 lines long ||;;;;1;1;handle stackoverflowerror from parser;
729;1;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;handle stackoverflowerror during analysis;;;0;handle stackoverflowerror during analysis;;;;;;1;1;handle stackoverflowerror during analysis;
730;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;fix non-deterministic predicate pushdown for aggregates and table scans;;;0;fix non-deterministic predicate pushdown for aggregates and table scans;;and yes i checked all other locations where this might happen and these are the only two points ||;;;;1;1;fix non-deterministic predicate pushdown for aggregates and table scans;
732;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;1;use supplier instead of provider for exchangeclient;;;0;use supplier instead of provider for exchangeclient;;;;;;1;1;use supplier instead of provider for exchangeclient;
733;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;1;0;1;1;use supplier instead of provider;;;0;use supplier instead of provider;;;;;;1;1;use supplier instead of provider for sourcehash;
734;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;add benchmark for sql join queries with predicates on the join clause;;;0;add benchmark for sql join queries with predicates on the join clause;;;;;;1;1;add benchmark for sql join queries with predicates on the join clause;
735;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;upgrade to airlift 0.79-snapshot;;;0;upgrade to airlift 079-snapshot;;;;;;1;1;upgrade to airlift 079-snapshot;
736;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;add hive partition columns last to match hive;;;0;add hive partition columns last to match hive;;;;;;1;1;add hive partition columns last to match hive;
741;1;0;0;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;0;1;1;0;1;0;1;0;new operator framework;the commits are structured as follows - add new operator and testing framework - add new versions of all existing operators - convert execution engine to use new operators - add new scheduler that favors interactive queries - add blocking support to operators - rewrite the context and stats system  - convert compiler to new operators - convert benchmarks to new operators - convert storage manager to new operators - convert a few remaining tests - remove old operators  after this main body of work is reviewed  i will add additional commits to repackage and rename classes to the old style  because doing this before the review will make fixes more difficult.;;0;new operator framework;the commits are structured as follows- add new operator and testing framework- add new versions of all existing operators- convert execution engine to use new operators- add new scheduler that favors interactive queries- add blocking support to operators- rewrite the context and stats system - convert compiler to new operators- convert benchmarks to new operators- convert storage manager to new operators- convert a few remaining tests- remove old operatorsafter this main body of work is reviewed i will add additional commits to repackage and rename classes to the old style because doing this before the review will make fixes more difficult;i update the pull request to include the semi join changes || overall looks good @martint should review sqltaskexecution taskexecutor and newlocalexecutionplanner || last few commits ;;;;1;1;update ui to new stats;
742;1;0;0;1;1;1;0;0;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;fix bad error message when response is empty in httpremotetask;;;0;fix bad error message when response is empty in httpremotetask;;;;;;1;1;fix bad error message when response is empty in httpremotetask;
745;1;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;switch back to resolver until aether is fixed;;;0;switch back to resolver until aether is ;;;;;;1;1;switch back to resolver until aether is ;
746;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;0;instrument thread pools;;;0;instrument thread pools;;;;;;1;1;instrument thread pools;
747;1;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;use more efficient api for finding split locations;;;0;use more efficient api for finding split locations;;;;;;1;1;use more efficient api for finding split locations;
