issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,i18n,DevOps,Logic,Test,IO,UI,Security,App,corpus
5036.0,5057,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,remove bindingshelper for ui in maintabledatamodel the problem is that the maintable findentry method does not find the new entryfurther debugging showed that the observable list with the entries in the maintable model does not yet include the new inserted entry although its already in the bib databasethis is because due to the bindingsforui around the list in maintable its run on the fx thread and the fx thread is blocked busy with the findentry methodi know this was added because of not on fx thread exceptions but i tested cleanup and external modification of file and it was fine i think the key problem was the old swing stuff at that time change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5023.0,5058,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,fix automaticalls set file links task not runinng executing the created task would have been helpful 🤦‍♂ because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5066.0,5068,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,add copy linked files action to contextmneu in general tab because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5045.0,5086,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,bugfix modified the existing logic to comply crossref resolution with biblatex specification because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4816.0,5101,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,fixes ris data field because github does not support autolinking there this pull resquest fixes issue importing ris files jabref checks for date fields y pyda and y and uses the first one it finds the problem is that y refers to access date da in most cases is a generic date and py is the publication year reliable field couldnt find references to y primary date however as already cited in and by doing some exports we found y to be pys synonym furthermore when py received a higher priority than y some tests cases didnt pass as there were a missing month field in bib we established a priority system indicated by the datetags lowest index higher priority added test cases for this and changed one of the old ones adding the month field nicely displayed in change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4269.0,5110,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,issue & because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
3874.0,5118,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,fix lookup fulltext document not finding files change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4680.0,5121,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,add option to allow for integers in field edition when running database in bibtex mode because github does not support autolinking there issue is a new fork from the old pull requesti added a checkbox in preferences generaltab to allow insert integers in field edition when bibtex mode is running also i modified editionchecker class to permit this configuration as well as the test cases in integritychecktest class change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
5002.0,5123,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,add search for citations in latex files back end and gui here is a latex parser tool that reads each file line by line parses and analyzes them for detecting different citation formatsits user interface consists of a first dialog box that will ask the user for a directory to search tex files then the user could select specific files after that the tool parses these files and shows all the bibliographic entries found in a new dialog box latex_parser issue change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
2581.0,5125,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,fetcher ottobib i developed the fetcher to use ottobib then after it try the ebookde and chimboricom is made the requisition for ottobib
5128.0,5142,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,fix substring exception in find unlinked files refactor to own method and add testthe exception came when the parsed editor string did not end with a colon and two spaces because github does not support autolinking there change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
4629.0,5150,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,fix for issue because github does not support autolinking there distinguish the user action between menu and button reuse the acitons class to add enum to the description of user action 图片 https user imagesentcom afa e ae d a cec png 图片 https user imagesgithubusercontentcom c afa e c f faapng 图片 https user imagesgithubusercontentcom d f afa e db fe d d png
5152.0,5190,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,border for group color indicator and some space for tooltip refs one of my groupcolors is white which made it hard to see in the jabref windowi added a thin grey border so one can see even white groups on white backgroundalso i made the area the user can put his mousepointer in to show the tooltip a little wider pixels were to small left before right after groupcolorbefore groupcolorafter to review change in changelogmd described manually tested changed features in running jabref helpjabreforg https githubcom jabref helpjabreforg issues
